Date,Route_ID,Route_Name,Time_Slot,Weather_Condition,Temperature_C_x,Rainfall_mm_x,Passenger_Count,Year,Month,Day,Hour,Rainfall_mm_y,SolarRadiation_Wm2,Temperature_C_y,WindSpeed_mps,WindDirection_deg,Live_Congestion,Usual_Congestion,Live_Speed_kmph,Delay_Minutes,Accident_Risk_Level
2025-01-05,R2,Majestic to BTM,Afternoon,Foggy,32.1,0.0,54,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R2,Majestic to BTM,Evening,Foggy,32.7,0.0,69,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R2,Majestic to BTM,Night,Sunny,22.7,0.0,28,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R3,Silk Board to Hebbal,Morning,Sunny,28.8,0.0,116,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R3,Silk Board to Hebbal,Afternoon,Rainy,29.5,5.2,143,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R3,Silk Board to Hebbal,Evening,Rainy,28.1,1.7,177,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R3,Silk Board to Hebbal,Night,Foggy,21.0,0.0,59,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R4,KR Market to Yeshwantpur,Morning,Cloudy,30.7,0.0,109,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R4,KR Market to Yeshwantpur,Afternoon,Sunny,21.3,0.0,65,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R4,KR Market to Yeshwantpur,Evening,Cloudy,24.3,0.0,101,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R4,KR Market to Yeshwantpur,Night,Cloudy,31.3,0.0,41,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R5,Banashankari to ITPL,Morning,Cloudy,26.5,0.0,93,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R5,Banashankari to ITPL,Afternoon,Cloudy,31.9,0.0,113,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R5,Banashankari to ITPL,Evening,Cloudy,23.5,0.0,83,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R5,Banashankari to ITPL,Night,Foggy,21.0,0.0,88,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R6,Electronic City to Majestic,Morning,Cloudy,25.9,0.0,117,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R6,Electronic City to Majestic,Afternoon,Cloudy,24.5,0.0,159,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R6,Electronic City to Majestic,Evening,Foggy,33.0,0.0,200,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R6,Electronic City to Majestic,Night,Foggy,29.5,0.0,134,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R7,BTM to Marathahalli,Morning,Cloudy,25.0,0.0,73,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R7,BTM to Marathahalli,Afternoon,Sunny,21.4,0.0,63,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R7,BTM to Marathahalli,Evening,Foggy,22.4,0.0,43,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R7,BTM to Marathahalli,Night,Rainy,25.5,6.7,45,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R8,Majestic to Airport,Morning,Cloudy,30.1,0.0,290,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R8,Majestic to Airport,Afternoon,Sunny,26.8,0.0,242,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R8,Majestic to Airport,Evening,Foggy,23.9,0.0,215,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R8,Majestic to Airport,Night,Cloudy,20.5,0.0,147,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R9,Madiwala to Peenya,Morning,Cloudy,25.4,0.0,132,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R9,Madiwala to Peenya,Afternoon,Cloudy,22.1,0.0,84,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R9,Madiwala to Peenya,Evening,Rainy,25.1,8.7,149,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R9,Madiwala to Peenya,Night,Cloudy,21.1,0.0,92,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R10,Koramangala to MG Road,Morning,Foggy,20.0,0.0,30,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R10,Koramangala to MG Road,Afternoon,Foggy,27.0,0.0,33,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R10,Koramangala to MG Road,Evening,Cloudy,22.2,0.0,49,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-05,R10,Koramangala to MG Road,Night,Foggy,28.5,0.0,27,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R1,Majestic to Whitefield,Morning,Foggy,22.2,0.0,151,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R1,Majestic to Whitefield,Afternoon,Foggy,27.1,0.0,65,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R1,Majestic to Whitefield,Evening,Cloudy,23.0,0.0,196,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R1,Majestic to Whitefield,Night,Foggy,28.8,0.0,110,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R2,Majestic to BTM,Morning,Sunny,30.6,0.0,85,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R2,Majestic to BTM,Afternoon,Sunny,32.6,0.0,48,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R2,Majestic to BTM,Evening,Foggy,23.8,0.0,55,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R2,Majestic to BTM,Night,Cloudy,21.5,0.0,42,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R3,Silk Board to Hebbal,Morning,Cloudy,25.1,0.0,108,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R3,Silk Board to Hebbal,Afternoon,Foggy,27.3,0.0,145,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R3,Silk Board to Hebbal,Evening,Foggy,29.9,0.0,191,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R3,Silk Board to Hebbal,Night,Rainy,23.2,5.7,79,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R4,KR Market to Yeshwantpur,Morning,Cloudy,25.9,0.0,90,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R4,KR Market to Yeshwantpur,Afternoon,Foggy,26.2,0.0,74,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R4,KR Market to Yeshwantpur,Evening,Rainy,22.2,2.8,96,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R4,KR Market to Yeshwantpur,Night,Sunny,23.7,0.0,55,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R5,Banashankari to ITPL,Morning,Sunny,20.4,0.0,132,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R5,Banashankari to ITPL,Afternoon,Rainy,30.1,0.3,112,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R5,Banashankari to ITPL,Evening,Foggy,27.9,0.0,94,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R5,Banashankari to ITPL,Night,Sunny,25.3,0.0,39,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R6,Electronic City to Majestic,Morning,Cloudy,23.3,0.0,244,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R6,Electronic City to Majestic,Afternoon,Sunny,22.5,0.0,86,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R6,Electronic City to Majestic,Evening,Sunny,20.1,0.0,214,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R6,Electronic City to Majestic,Night,Cloudy,33.0,0.0,83,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R7,BTM to Marathahalli,Morning,Cloudy,31.8,0.0,87,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R7,BTM to Marathahalli,Afternoon,Sunny,21.4,0.0,38,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R7,BTM to Marathahalli,Evening,Rainy,28.5,9.1,62,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R7,BTM to Marathahalli,Night,Foggy,29.7,0.0,48,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R8,Majestic to Airport,Morning,Foggy,24.6,0.0,164,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R8,Majestic to Airport,Afternoon,Rainy,30.3,1.6,226,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R8,Majestic to Airport,Evening,Cloudy,32.2,0.0,229,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R8,Majestic to Airport,Night,Foggy,22.9,0.0,91,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R9,Madiwala to Peenya,Morning,Foggy,28.0,0.0,103,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R9,Madiwala to Peenya,Afternoon,Foggy,26.4,0.0,116,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R9,Madiwala to Peenya,Evening,Rainy,24.7,5.2,151,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R9,Madiwala to Peenya,Night,Foggy,23.6,0.0,97,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R10,Koramangala to MG Road,Morning,Rainy,31.2,8.9,45,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R10,Koramangala to MG Road,Afternoon,Foggy,32.9,0.0,30,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R10,Koramangala to MG Road,Evening,Foggy,20.4,0.0,34,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-06,R10,Koramangala to MG Road,Night,Cloudy,21.6,0.0,26,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R1,Majestic to Whitefield,Morning,Cloudy,28.8,0.0,153,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R1,Majestic to Whitefield,Afternoon,Rainy,24.3,6.0,156,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R1,Majestic to Whitefield,Evening,Cloudy,20.6,0.0,189,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R1,Majestic to Whitefield,Night,Foggy,21.5,0.0,97,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R2,Majestic to BTM,Morning,Rainy,31.7,1.3,71,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R2,Majestic to BTM,Afternoon,Cloudy,26.1,0.0,44,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R2,Majestic to BTM,Evening,Sunny,25.9,0.0,52,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R2,Majestic to BTM,Night,Cloudy,27.9,0.0,23,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R3,Silk Board to Hebbal,Morning,Sunny,26.0,0.0,154,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R3,Silk Board to Hebbal,Afternoon,Cloudy,26.1,0.0,63,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R3,Silk Board to Hebbal,Evening,Foggy,29.1,0.0,82,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R3,Silk Board to Hebbal,Night,Foggy,24.6,0.0,71,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R4,KR Market to Yeshwantpur,Morning,Foggy,29.7,0.0,84,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R4,KR Market to Yeshwantpur,Afternoon,Rainy,31.4,1.9,64,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R4,KR Market to Yeshwantpur,Evening,Cloudy,24.5,0.0,49,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R4,KR Market to Yeshwantpur,Night,Sunny,30.8,0.0,61,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R5,Banashankari to ITPL,Morning,Cloudy,20.7,0.0,125,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R5,Banashankari to ITPL,Afternoon,Cloudy,25.3,0.0,108,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R5,Banashankari to ITPL,Evening,Cloudy,28.6,0.0,138,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R5,Banashankari to ITPL,Night,Foggy,20.8,0.0,80,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R6,Electronic City to Majestic,Morning,Foggy,32.0,0.0,197,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R6,Electronic City to Majestic,Afternoon,Sunny,21.6,0.0,113,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R6,Electronic City to Majestic,Evening,Cloudy,27.1,0.0,167,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R6,Electronic City to Majestic,Night,Foggy,23.6,0.0,95,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R7,BTM to Marathahalli,Morning,Cloudy,32.1,0.0,38,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R7,BTM to Marathahalli,Afternoon,Foggy,25.6,0.0,55,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R7,BTM to Marathahalli,Evening,Foggy,21.9,0.0,35,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R7,BTM to Marathahalli,Night,Sunny,23.6,0.0,41,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R8,Majestic to Airport,Morning,Rainy,20.2,9.4,273,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R8,Majestic to Airport,Afternoon,Cloudy,30.9,0.0,215,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R8,Majestic to Airport,Evening,Cloudy,27.6,0.0,172,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R8,Majestic to Airport,Night,Foggy,23.3,0.0,128,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R9,Madiwala to Peenya,Morning,Foggy,29.8,0.0,115,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R9,Madiwala to Peenya,Afternoon,Cloudy,23.5,0.0,129,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R9,Madiwala to Peenya,Evening,Foggy,21.4,0.0,146,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R9,Madiwala to Peenya,Night,Sunny,31.8,0.0,93,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R10,Koramangala to MG Road,Morning,Rainy,20.6,2.1,38,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R10,Koramangala to MG Road,Afternoon,Sunny,31.7,0.0,32,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R10,Koramangala to MG Road,Evening,Foggy,20.3,0.0,45,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-07,R10,Koramangala to MG Road,Night,Cloudy,27.0,0.0,29,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R1,Majestic to Whitefield,Morning,Foggy,31.5,0.0,227,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R1,Majestic to Whitefield,Afternoon,Foggy,30.2,0.0,132,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R1,Majestic to Whitefield,Evening,Foggy,30.5,0.0,171,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R1,Majestic to Whitefield,Night,Foggy,27.9,0.0,79,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R2,Majestic to BTM,Morning,Sunny,26.0,0.0,46,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R2,Majestic to BTM,Afternoon,Cloudy,25.2,0.0,65,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R2,Majestic to BTM,Evening,Sunny,21.4,0.0,46,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R2,Majestic to BTM,Night,Foggy,27.1,0.0,32,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R3,Silk Board to Hebbal,Morning,Rainy,25.6,8.8,144,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R3,Silk Board to Hebbal,Afternoon,Foggy,24.2,0.0,93,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R3,Silk Board to Hebbal,Evening,Foggy,29.5,0.0,162,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R3,Silk Board to Hebbal,Night,Rainy,24.9,5.1,70,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R4,KR Market to Yeshwantpur,Morning,Foggy,27.9,0.0,78,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R4,KR Market to Yeshwantpur,Afternoon,Cloudy,25.3,0.0,85,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R4,KR Market to Yeshwantpur,Evening,Sunny,27.1,0.0,68,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R4,KR Market to Yeshwantpur,Night,Cloudy,25.1,0.0,79,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R5,Banashankari to ITPL,Morning,Rainy,29.6,3.9,169,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R5,Banashankari to ITPL,Afternoon,Sunny,24.5,0.0,96,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R5,Banashankari to ITPL,Evening,Foggy,24.5,0.0,90,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R5,Banashankari to ITPL,Night,Cloudy,29.6,0.0,94,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R6,Electronic City to Majestic,Morning,Cloudy,29.7,0.0,254,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R6,Electronic City to Majestic,Afternoon,Foggy,29.3,0.0,106,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R6,Electronic City to Majestic,Evening,Cloudy,32.1,0.0,201,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R6,Electronic City to Majestic,Night,Cloudy,25.5,0.0,96,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R7,BTM to Marathahalli,Morning,Foggy,27.2,0.0,90,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R7,BTM to Marathahalli,Afternoon,Cloudy,24.2,0.0,70,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R7,BTM to Marathahalli,Evening,Rainy,25.7,7.9,103,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R7,BTM to Marathahalli,Night,Rainy,25.5,4.8,46,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R8,Majestic to Airport,Morning,Cloudy,32.0,0.0,293,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R8,Majestic to Airport,Afternoon,Cloudy,32.7,0.0,220,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R8,Majestic to Airport,Evening,Foggy,21.1,0.0,237,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R8,Majestic to Airport,Night,Rainy,31.6,6.5,218,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R9,Madiwala to Peenya,Morning,Rainy,27.5,7.4,201,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R9,Madiwala to Peenya,Afternoon,Sunny,26.6,0.0,93,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R9,Madiwala to Peenya,Evening,Rainy,31.0,6.5,127,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R9,Madiwala to Peenya,Night,Sunny,29.7,0.0,101,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R10,Koramangala to MG Road,Morning,Foggy,21.4,0.0,65,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R10,Koramangala to MG Road,Afternoon,Rainy,27.1,1.5,25,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R10,Koramangala to MG Road,Evening,Rainy,25.1,8.6,37,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-08,R10,Koramangala to MG Road,Night,Rainy,28.1,5.3,22,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-09,R1,Majestic to Whitefield,Morning,Sunny,32.7,0.0,120,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-09,R1,Majestic to Whitefield,Afternoon,Rainy,21.0,2.1,91,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-09,R1,Majestic to Whitefield,Evening,Foggy,22.4,0.0,87,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-09,R1,Majestic to Whitefield,Night,Foggy,21.0,0.0,64,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-09,R2,Majestic to BTM,Morning,Foggy,27.8,0.0,57,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-09,R2,Majestic to BTM,Afternoon,Rainy,30.2,7.8,25,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-09,R2,Majestic to BTM,Evening,Cloudy,22.7,0.0,71,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-09,R2,Majestic to BTM,Night,Rainy,24.7,6.1,65,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-09,R3,Silk Board to Hebbal,Morning,Foggy,22.9,0.0,167,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-09,R3,Silk Board to Hebbal,Afternoon,Foggy,22.9,0.0,92,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-09,R3,Silk Board to Hebbal,Evening,Rainy,28.4,2.2,146,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
2025-01-09,R3,Silk Board to Hebbal,Night,Sunny,21.5,0.0,99,2025.0,1.0,1.0,9.0,,,,,,58.0,50.0,15.5,7.5,Medium
